AreaName,GEO2000,TRCTPOP7,SHR7D,SHRWHT7N,SHRWHT7,SHRBLK7N,SHRBLK7,SHRHSP7N,SHRHSP7,FORBORN7,SHRFOR7,TRCTPOP8,SHR8D,SHRWHT8N,SHRWHT8,SHRBLK8N,SHRBLK8,SHRAMI8N,SHRAPI8N,SHROTH8N,SHRHSP8N,SHRHSP8,FORBORN8,SHRFOR8,TRCTPOP9,SHR9D,SHRWHT9N,SHRWHT9,SHRBLK9N,SHRBLK9,SHRAMI9N,SHRAPI9N,SHROTH9N,SHRHSP9N,SHRHSP9,FORBORN9,SHRFOR9,TRCTPOP0,SHR0D,SHRWHT0N,SHRWHT0,MINWHT0N,MAXWHT0N,SHRBLK0N,SHRBLK0,MINBLK0N,MAXBLK0N,SHRAMI0N,MINAMI0N,MAXAMI0N,SHRASN0N,MINASN0N,MAXASN0N,SHRHIP0N,MINHIP0N,MAXHIP0N,SHRAPI0N,MINAPI0N,MAXAPI0N,SHROTH0N,MINOTH0N,MAXOTH0N,MRAPOP0N,MR1POP0N,MR2POP0N,MR3POP0N,SHRHSP0N,SHRHSP0,MRAHSP0N,FORBORN0,SHRFOR0
53033WA King County,53033006000,4280,4280,4184,0.97757,0,0,135,0.031542,236,0.05514,4215,4215,4040,0.958481,41,0.009727,60,61,13,37,0.008778,330,0.078291,4510,4510,4126,0.914855,74,0.016407,57,232,21,67,0.014855,437,0.096895,4725,4725,4161,0.880635,4133,4320,82,0.017354,56,111,87,85,87,310,258,310,18,14,28,328,272,328,67,67,67,112,4613,103,9,167,0.035344,14,440,0.093122
53033WA King County,53033006100,4476,4476,4310,0.962913,11,0.002458,82,0.01832,391,0.087355,4248,4248,3941,0.92773,79,0.018597,12,177,39,71,0.016713,291,0.068502,4347,4347,4000,0.920174,66,0.015182,74,189,18,97,0.022314,315,0.072463,4447,4447,3974,0.893636,3910,4009,88,0.019789,59,126,0,0,60,339,276,339,7,0,11,346,276,346,39,39,62,163,4284,156,7,155,0.034855,26,403,0.090623
53033WA King County,53033006200,4520,4520,3826,0.84646,493,0.109071,67,0.014823,326,0.072124,3992,3992,3465,0.867985,305,0.076402,11,189,22,58,0.014529,331,0.082915,3884,3884,3472,0.893923,231,0.059474,0,166,15,93,0.023944,311,0.080072,3800,3800,3416,0.898947,3387,3455,81,0.021316,47,143,10,10,29,282,222,282,0,0,5,282,222,282,11,11,47,123,3677,116,7,82,0.021579,11,359,0.094474
53033WA King County,53033006300,5380,5380,5089,0.945911,234,0.043494,93,0.017286,429,0.07974,4951,4951,4726,0.954554,204,0.041203,0,20,1,33,0.006665,380,0.076752,5251,5251,4971,0.946676,154,0.029327,20,86,20,33,0.006284,296,0.05637,5006,5006,4796,0.95805,4776,4804,85,0.01698,67,85,14,14,14,74,44,138,9,5,10,83,49,148,28,28,37,72,4934,63,9,104,0.020775,6,342,0.068318
53033WA King County,53033006400,4119,4119,3081,0.747997,850,0.206361,14,0.003399,287,0.069677,3408,3408,2632,0.7723,537,0.15757,53,183,3,70,0.020539,175,0.051349,3285,3285,2732,0.831659,372,0.113242,15,145,21,183,0.055707,186,0.056621,3201,3201,2702,0.844111,2673,2801,246,0.076851,222,259,18,18,34,213,166,213,6,0,12,219,166,219,16,16,43,106,3095,100,6,85,0.026554,12,292,0.091221
53033WA King County,53033006500,4297,4297,4157,0.967419,75,0.017454,100,0.023272,322,0.074936,3957,3957,3627,0.916603,177,0.04473,33,97,23,36,0.009097,309,0.078089,4157,4157,3789,0.911474,101,0.024296,45,199,23,107,0.025739,342,0.08227,4045,4045,3601,0.890235,3575,3696,74,0.018294,56,115,21,21,49,278,232,278,11,5,20,289,237,289,60,60,62,96,3949,91,5,125,0.030902,8,484,0.119654
53033WA King County,53033006600,2349,2349,2295,0.977011,13,0.005534,6,0.002554,148,0.063006,2417,2417,2142,0.886222,85,0.035167,6,153,31,73,0.030202,155,0.064129,2776,2776,2507,0.903097,144,0.051873,17,94,14,72,0.025936,255,0.091858,2849,2849,2408,0.845209,2386,2508,88,0.030888,71,88,13,12,50,258,225,258,25,23,25,283,248,283,57,57,57,75,2774,67,8,116,0.040716,22,321,0.112671
53033WA King County,53033006700,4247,4247,4063,0.956675,5,0.001177,74,0.017424,393,0.092536,3839,3839,3610,0.940349,41,0.010679,78,100,11,46,0.011982,291,0.0758,4296,4296,3967,0.923417,96,0.022346,35,156,41,112,0.02607,226,0.052607,5369,5369,4725,0.880052,4647,4777,110,0.020488,61,178,37,36,71,432,349,432,26,20,26,458,369,458,39,39,78,217,5152,193,24,158,0.029428,0,667,0.124232
53033WA King County,53033006800,3039,3039,2981,0.980915,0,0,46,0.015137,251,0.082593,2637,2637,2477,0.939325,0,0,17,121,23,51,0.01934,279,0.105802,2527,2527,2421,0.958053,53,0.020973,11,25,18,18,0.007123,121,0.047882,2751,2751,2539,0.922937,2506,2600,115,0.041803,98,115,11,11,34,84,52,115,2,0,6,86,52,122,0,0,41,84,2667,76,8,48,0.017448,0,159,0.057797
53033WA King County,53033006900,4185,4185,3997,0.955078,20,0.004779,140,0.033453,325,0.077658,3768,3768,3579,0.94984,61,0.016188,51,46,31,57,0.015127,255,0.067675,3774,3774,3462,0.917329,68,0.018018,4,218,22,82,0.021727,363,0.096184,3845,3845,3472,0.902991,3421,3559,67,0.017425,45,87,28,23,56,237,150,237,5,0,7,242,150,242,36,36,48,170,3675,164,6,75,0.019506,5,222,0.057737
53033WA King County,53033007000,6060,6060,5797,0.956601,15,0.002475,109,0.017987,572,0.094389,6185,6185,5848,0.945513,97,0.015683,30,162,47,109,0.017623,713,0.115278,6702,6702,6190,0.923604,183,0.027305,49,245,35,138,0.02059,430,0.064159,6855,6855,6118,0.892487,6037,6148,190,0.027717,143,194,11,10,88,457,373,457,17,9,26,474,382,474,62,62,162,221,6634,195,26,217,0.031656,16,987,0.143982
53033WA King County,53033007100,1965,1965,1840,0.936387,18,0.00916,23,0.011705,174,0.08855,1425,1425,1333,0.935438,33,0.023157,6,37,16,39,0.027368,210,0.147368,1498,1498,1318,0.879839,54,0.036048,57,28,41,55,0.036715,162,0.108144,1796,1796,1522,0.847439,1499,1567,95,0.052895,85,95,29,28,45,90,65,118,0,0,5,90,65,121,60,60,60,59,1737,50,9,90,0.050111,0,173,0.096325
53033WA King County,53033007200,1610,1610,1575,0.978261,16,0.009938,20,0.012422,123,0.076398,2176,2176,1977,0.908547,84,0.038602,44,60,11,19,0.008731,244,0.112132,1704,1704,1420,0.833333,143,0.08392,20,121,0,14,0.008215,197,0.11561,2969,2969,2382,0.80229,2340,2440,117,0.039407,82,194,66,66,83,336,294,336,9,6,10,345,300,345,59,59,92,122,2847,113,9,142,0.047828,30,390,0.131357
53033WA King County,53033007300,1409,1409,1160,0.823279,33,0.023421,74,0.05252,247,0.175302,848,848,605,0.713443,46,0.054245,0,187,10,51,0.060141,158,0.18632,772,772,615,0.796632,45,0.05829,31,52,29,73,0.094559,74,0.095854,2231,2231,1347,0.603765,1299,1478,489,0.219184,422,506,84,83,122,190,156,190,9,5,20,199,161,199,112,112,112,154,2077,135,19,165,0.073958,14,304,0.136262
53033WA King County,53033007400,7342,7342,6880,0.937074,155,0.021111,83,0.011305,986,0.134296,7588,7588,6112,0.805482,626,0.082498,238,548,64,242,0.031892,1176,0.154981,7749,7749,6483,0.836624,615,0.079365,66,487,98,354,0.045683,733,0.094592,9047,9047,7277,0.804355,7064,7514,692,0.076489,573,692,80,74,188,727,565,785,41,28,47,768,593,819,230,230,317,513,8534,484,29,540,0.059688,63,1110,0.122693
53033WA King County,53033007500,5024,5024,4512,0.898089,198,0.039411,130,0.025876,639,0.127189,5064,5064,4241,0.83748,371,0.073262,81,303,68,160,0.031595,641,0.126579,5368,5368,4420,0.823397,520,0.09687,78,255,95,258,0.048062,417,0.077682,5554,5554,4514,0.812748,4417,4657,499,0.089845,430,499,61,61,129,360,280,374,17,8,31,377,288,397,103,103,165,255,5299,236,19,266,0.047893,38,712,0.128196
53033WA King County,53033007600,3364,3364,1899,0.564507,1425,0.423603,42,0.012485,150,0.04459,3259,3259,2078,0.637618,1047,0.321264,4,115,15,193,0.05922,214,0.065664,3137,3137,2114,0.673892,842,0.268409,72,95,14,79,0.025183,160,0.051004,3261,3261,2452,0.751917,2407,2520,569,0.174486,490,574,25,25,72,174,129,185,16,13,16,190,142,190,25,25,77,172,3089,148,24,118,0.036185,25,190,0.058264
53033WA King County,53033007700,3759,3759,206,0.054802,3391,0.902102,12,0.003192,107,0.028465,3628,3628,661,0.182194,2767,0.762679,58,97,45,124,0.034178,137,0.037761,3779,3779,1109,0.293463,2451,0.648584,41,114,64,123,0.032548,196,0.051865,3990,3990,2102,0.526817,2063,2202,1632,0.409023,1567,1632,33,31,68,154,121,205,13,6,25,167,127,226,56,56,127,146,3844,128,18,177,0.044361,0,285,0.071429
53033WA King County,53033007800,6386,6386,3079,0.482148,3208,0.502349,103,0.016129,188,0.029439,5449,5449,3255,0.597357,2158,0.396035,6,6,24,25,0.004588,258,0.047348,5162,5162,3351,0.649166,1519,0.294265,28,203,61,131,0.025377,432,0.083688,5097,5097,3703,0.726506,3674,3837,1085,0.21287,1008,1085,105,105,105,193,126,260,0,0,10,193,126,262,11,11,59,173,4924,141,32,65,0.012753,11,334,0.065529
53033WA King County,53033007900,3368,3368,1289,0.38272,1844,0.547506,7,0.002078,225,0.066805,3407,3407,1473,0.432345,1514,0.444379,74,286,60,131,0.03845,422,0.123862,3976,3976,2147,0.539989,1566,0.393863,48,180,35,98,0.024647,436,0.109657,4232,4232,2763,0.652883,2743,2804,1126,0.266068,1083,1126,37,37,107,251,228,278,20,19,32,271,247,302,35,35,171,87,4145,79,8,324,0.07656,0,707,0.16706
53033WA King County,53033008001,971,971,913,0.940268,12,0.012358,7,0.007209,132,0.135942,973,973,858,0.881808,23,0.023638,47,42,4,18,0.018499,137,0.140801,1402,1402,1214,0.865905,68,0.048502,59,62,0,10,0.007132,124,0.088445,3477,3477,2634,0.75755,2574,2702,367,0.105551,305,367,87,86,100,328,286,345,3,0,10,331,286,352,58,58,103,168,3309,149,19,181,0.052056,0,567,0.163072
53033WA King County,53033008002,1086,1086,1022,0.941068,13,0.011971,7,0.006446,147,0.135359,1088,1088,959,0.881433,25,0.022977,52,46,5,20,0.018382,153,0.140625,1543,1543,1330,0.861957,77,0.049902,66,69,0,11,0.007128,140,0.090732,2711,2711,1953,0.720398,1910,2070,368,0.135743,330,368,62,61,103,278,236,278,3,0,26,281,236,281,47,47,98,127,2584,110,17,97,0.03578,39,302,0.111398
53033WA King County,53033008100,1813,1813,1338,0.738003,227,0.125207,46,0.025372,215,0.118588,2411,2411,1673,0.693902,502,0.208212,161,38,37,164,0.068021,200,0.082953,1893,1893,1318,0.696249,324,0.171156,112,111,28,90,0.047543,239,0.126254,3461,3461,2561,0.73996,2507,2561,474,0.136955,412,537,71,71,161,265,238,268,2,0,20,267,238,283,88,88,123,145,3316,126,19,274,0.079168,79,498,0.143889
53033WA King County,53033008200,3475,3475,3151,0.906763,112,0.03223,50,0.014388,489,0.140719,3430,3430,2867,0.83586,202,0.058892,67,250,45,118,0.034402,588,0.171428,2525,2525,2060,0.815841,166,0.065742,48,220,31,77,0.030495,325,0.128712,2954,2954,2340,0.792146,2291,2340,192,0.064997,169,270,34,34,77,297,250,297,21,16,22,318,266,318,70,70,126,124,2830,113,11,185,0.062627,22,475,0.160799
53033WA King County,53033008300,2496,2496,2388,0.956731,45,0.018029,36,0.014423,314,0.125801,2527,2527,2114,0.836565,156,0.061733,39,194,23,88,0.034823,393,0.15552,2333,2333,1849,0.792541,180,0.077153,66,217,21,111,0.047578,385,0.165023,2429,2429,1835,0.755455,1805,1845,172,0.070811,165,183,7,7,53,335,299,344,1,0,25,336,299,362,79,79,79,74,2355,71,3,115,0.047345,17,450,0.185261
53033WA King County,53033008400,2581,2581,2286,0.885703,113,0.043781,57,0.022084,293,0.113522,2319,2319,1800,0.776196,216,0.093143,114,125,64,95,0.040965,303,0.130659,2614,2614,2101,0.803749,273,0.104437,40,167,33,87,0.033282,327,0.125095,3838,3838,2678,0.697759,2644,2851,483,0.125847,439,483,86,85,97,519,466,519,7,0,41,526,466,545,65,65,107,139,3699,125,14,182,0.047421,6,663,0.172746
53033WA King County,53033008500,2625,2625,1870,0.712381,293,0.111619,120,0.045714,563,0.214476,2687,2687,1318,0.490509,515,0.191663,197,543,114,161,0.059918,705,0.262374,3996,3996,1988,0.497497,1269,0.317567,168,464,107,396,0.099099,532,0.133133,6025,6025,3189,0.529295,3161,3277,1809,0.300249,1755,1809,158,156,230,635,593,650,21,15,50,656,608,689,213,213,273,132,5893,113,19,459,0.076183,22,989,0.164149
53033WA King County,53033008600,3067,3067,1541,0.502445,805,0.262471,96,0.031301,445,0.145093,3037,3037,1583,0.521238,810,0.26671,110,481,53,204,0.067171,451,0.148501,2970,2970,1764,0.593939,575,0.193602,74,479,78,203,0.06835,509,0.17138,4098,4098,2454,0.598829,2391,2576,541,0.132016,481,558,118,117,126,761,631,780,26,14,129,787,645,857,198,198,198,266,3832,242,24,344,0.083943,24,744,0.181552
53033WA King County,53033008700,3339,3339,347,0.103923,2500,0.748727,16,0.004792,345,0.103324,3175,3175,617,0.19433,2057,0.647874,20,386,95,170,0.053543,417,0.131338,3300,3300,763,0.231212,1920,0.581818,115,424,78,107,0.032424,423,0.128181,3790,3790,1531,0.403958,1481,1584,1519,0.400792,1329,1561,145,144,145,419,369,419,18,12,36,437,381,441,158,158,360,297,3493,265,32,469,0.123747,157,562,0.148285
53033WA King County,53033008800,3896,3896,247,0.063398,3535,0.907341,40,0.010267,49,0.012577,3516,3516,391,0.111205,2988,0.849829,27,87,23,26,0.007394,109,0.031001,3278,3278,596,0.181818,2451,0.747712,49,143,39,34,0.010372,123,0.037522,3506,3506,1331,0.379635,1312,1396,1871,0.533657,1761,1924,15,11,91,149,125,153,1,0,12,150,125,160,139,139,166,158,3348,136,22,277,0.079007,27,408,0.116372
53033WA King County,53033008900,4666,4666,1059,0.226961,3075,0.659023,41,0.008787,306,0.065581,3501,3501,1177,0.336189,2049,0.585261,49,165,61,75,0.021422,156,0.044558,4037,4037,1470,0.364131,2186,0.541491,21,279,80,121,0.029972,319,0.079019,4545,4545,1989,0.437624,1968,2115,2018,0.444004,1818,2033,55,53,117,300,261,359,26,23,33,326,284,389,157,157,221,265,4280,203,62,287,0.063146,56,568,0.124972
53033WA King County,53033009000,1884,1884,205,0.108811,1011,0.536624,17,0.009023,392,0.208068,1644,1644,176,0.107055,809,0.492092,6,598,55,67,0.040754,435,0.264598,1899,1899,277,0.145866,920,0.484465,0,677,25,43,0.022643,468,0.246445,2185,2185,427,0.195423,395,504,708,0.324027,641,708,11,10,88,934,911,934,11,7,11,945,918,945,94,94,226,127,2058,111,16,331,0.151487,53,951,0.43524
53033WA King County,53033009100,1783,1783,666,0.373528,281,0.1576,76,0.042625,593,0.332586,1024,1024,372,0.363281,117,0.114257,37,492,7,14,0.013671,444,0.433593,1514,1514,497,0.328269,257,0.169749,51,652,57,98,0.064729,654,0.431968,1952,1952,282,0.144467,269,402,453,0.23207,414,453,14,13,44,1178,1139,1178,1,0,23,1179,1139,1179,24,24,97,93,1859,90,3,38,0.019467,20,1205,0.617316
53033WA King County,53033009200,994,994,399,0.401408,220,0.221328,1,0.001006,170,0.171026,1298,1298,719,0.553929,143,0.110169,25,401,9,24,0.018489,426,0.328197,1735,1735,891,0.513544,193,0.111239,82,550,19,82,0.047262,522,0.300864,1967,1967,999,0.50788,953,999,248,0.12608,181,339,81,75,114,599,558,599,4,0,17,603,558,603,36,36,99,164,1803,138,26,212,0.107778,52,772,0.392476
53033WA King County,53033009300,1405,1405,964,0.686121,27,0.019217,58,0.041281,277,0.197153,1256,1256,645,0.513535,72,0.057324,14,521,4,79,0.062898,293,0.23328,2392,2392,1264,0.528428,378,0.158026,110,553,87,74,0.030936,347,0.145066,2562,2562,1353,0.528103,1306,1353,371,0.144809,333,408,64,64,122,630,579,758,2,0,18,632,579,769,142,142,160,138,2424,126,12,255,0.099532,17,527,0.205699
53033WA King County,53033009400,4846,4846,2233,0.460792,836,0.172513,101,0.020842,1138,0.234833,4680,4680,1552,0.331623,893,0.190811,101,1994,141,228,0.048717,1318,0.281623,4774,4774,1007,0.210934,859,0.179932,128,2626,153,260,0.054461,2053,0.430037,5242,5242,1196,0.228157,1124,1511,876,0.167112,766,876,95,94,140,2671,2533,2676,25,13,70,2696,2546,2725,379,379,441,333,4909,304,29,606,0.115605,60,2351,0.448493
53033WA King County,53033009500,6499,6499,3353,0.515926,2339,0.359902,477,0.073396,634,0.097553,5959,5959,2592,0.434972,2445,0.410303,47,822,54,197,0.033059,696,0.116798,5346,5346,2545,0.476056,1843,0.344743,56,851,51,85,0.015899,685,0.12832,5717,5717,3067,0.53647,3027,3171,1466,0.256428,1350,1466,73,73,117,1081,1005,1100,5,0,19,1086,1005,1113,25,25,117,237,5480,220,17,180,0.031485,22,911,0.159349
53033WA King County,53033009600,4968,4968,4901,0.986514,0,0,39,0.00785,469,0.094404,4587,4587,4435,0.966862,11,0.002398,59,49,33,113,0.024634,263,0.057335,4719,4719,4461,0.945327,14,0.002966,51,158,35,81,0.017164,321,0.068022,4919,4919,4537,0.922342,4506,4582,79,0.01606,55,85,29,29,71,229,174,252,15,14,17,244,188,256,30,30,48,111,4808,97,14,171,0.034763,23,343,0.06973
53033WA King County,53033009701,5723,5723,5640,0.985497,5,0.000874,101,0.017648,466,0.081426,5072,5072,4901,0.966285,6,0.001182,35,108,23,76,0.014984,379,0.074723,5161,5161,4873,0.944196,53,0.010269,78,152,5,94,0.018213,272,0.052702,5323,5323,4861,0.913207,4767,4925,62,0.011648,47,74,60,59,77,259,215,282,5,0,17,264,215,297,76,76,166,159,5164,152,7,172,0.032313,17,421,0.079091
53033WA King County,53033009702,5687,5687,5605,0.985581,5,0.000879,100,0.017584,463,0.081414,5039,5039,4870,0.966461,6,0.00119,35,106,21,75,0.014883,376,0.074617,5128,5128,4842,0.944227,52,0.01014,78,151,5,94,0.01833,271,0.052847,5011,5011,4489,0.895829,4372,4658,110,0.021952,32,125,87,83,106,301,177,301,14,8,25,315,185,315,10,10,75,329,4682,276,53,160,0.03193,9,413,0.082419
53033WA King County,53033009800,6801,6801,6692,0.983973,35,0.005146,76,0.011175,415,0.06102,5768,5768,5407,0.937413,35,0.006067,32,197,97,168,0.029126,516,0.089459,5611,5611,5170,0.921404,64,0.011406,92,222,63,109,0.019426,379,0.067545,5820,5820,5148,0.884536,5106,5294,224,0.038488,195,224,66,66,107,284,250,288,14,10,32,298,260,313,84,84,179,109,5711,92,17,208,0.035739,7,449,0.077148
53033WA King County,53033009900,3892,3892,3636,0.934224,106,0.027235,75,0.01927,381,0.097893,3568,3568,2949,0.826513,139,0.038957,106,203,172,202,0.056614,247,0.069226,3683,3683,2885,0.783328,312,0.084713,79,325,81,168,0.045615,292,0.079283,4338,4338,3177,0.732365,3128,3286,375,0.086445,338,386,58,57,124,528,491,528,5,0,61,533,491,548,195,195,234,129,4209,116,13,363,0.083679,32,615,0.14177
53033WA King County,53033010000,7801,7801,4036,0.51737,1198,0.15357,312,0.039995,1378,0.176644,7261,7261,2619,0.360694,1425,0.196253,164,3003,50,211,0.029059,1813,0.24969,7575,7575,1975,0.260726,1437,0.189702,167,3858,138,261,0.034455,2760,0.364356,8139,8139,2266,0.278413,2125,2461,1321,0.162305,1071,1393,194,186,243,3905,3559,3928,150,130,150,4055,3689,4055,303,303,674,765,7374,683,82,901,0.110702,190,3307,0.406315
53033WA King County,53033010100,5985,5985,3842,0.641938,1148,0.191813,404,0.067502,755,0.126149,5822,5822,2623,0.450532,2039,0.350223,116,898,145,304,0.052215,630,0.10821,5974,5974,2210,0.369936,2250,0.376632,144,1319,51,137,0.022932,1021,0.170907,5943,5943,2254,0.37927,2190,2371,1877,0.315834,1630,1877,11,0,162,1526,1393,1565,42,21,67,1568,1414,1624,233,233,390,476,5467,440,36,446,0.075046,68,1553,0.261316
53033WA King County,53033010200,5292,5292,4483,0.847128,196,0.037037,773,0.14607,866,0.163643,4794,4794,2793,0.582603,1091,0.227576,66,797,47,179,0.037338,598,0.124739,4676,4676,2339,0.500213,1263,0.270102,8,991,75,188,0.040205,706,0.150983,4870,4870,2548,0.523203,2501,2671,1122,0.23039,938,1138,9,7,94,1162,1068,1162,8,0,67,1170,1068,1170,21,21,153,335,4535,306,29,82,0.016838,9,886,0.18193
53033WA King County,53033010300,5471,5471,4444,0.812283,525,0.095961,184,0.033632,522,0.095412,5205,5205,2286,0.439193,1936,0.37195,74,885,24,109,0.020941,708,0.136023,5363,5363,1500,0.279694,2330,0.434458,59,1354,120,415,0.077382,1188,0.221517,6178,6178,1528,0.247329,1470,1669,2290,0.37067,1970,2290,34,34,150,1830,1662,2066,173,153,173,2003,1815,2173,323,323,440,566,5612,524,42,414,0.067012,13,2052,0.332146
53033WA King County,53033010400,7295,7295,5076,0.695819,840,0.115147,78,0.010692,867,0.118849,6962,6962,2971,0.426745,1276,0.18328,57,2585,72,341,0.04898,1652,0.237288,7912,7912,2091,0.264282,1346,0.170121,58,4391,26,131,0.016557,2998,0.378918,9002,9002,1755,0.194957,1686,2008,1468,0.163075,1275,1468,16,16,186,5412,5163,5495,122,119,154,5534,5282,5622,229,229,279,514,8488,444,70,377,0.04188,55,3907,0.434015
53033WA King County,53033010500,5703,5703,5594,0.980887,9,0.001578,175,0.030686,540,0.094687,4918,4918,4493,0.913582,38,0.007726,84,261,42,164,0.033346,561,0.11407,5278,5278,4881,0.924782,83,0.015725,104,184,26,144,0.027283,566,0.107237,5481,5481,4702,0.857873,4640,4842,209,0.038132,147,216,40,38,110,329,255,329,24,15,52,353,270,358,177,177,177,209,5272,181,28,298,0.05437,38,468,0.085386
53033WA King County,53033010600,7362,7362,7153,0.971611,15,0.002037,110,0.014942,662,0.089921,6562,6562,6158,0.938433,149,0.022706,54,182,19,111,0.016915,554,0.084425,6892,6892,6234,0.904527,201,0.029164,84,299,74,135,0.019587,540,0.078351,7075,7075,6261,0.884947,6176,6270,278,0.039293,204,334,115,115,124,331,220,387,5,0,39,336,220,419,85,85,207,275,6800,252,23,263,0.037173,7,589,0.083251
53033WA King County,53033010700,5386,5386,3851,0.715002,1042,0.193465,233,0.04326,199,0.036948,4483,4483,2454,0.547401,907,0.202319,209,719,194,230,0.051304,762,0.169975,5527,5527,2272,0.411072,1339,0.242265,269,1496,151,384,0.069477,1184,0.214221,6140,6140,1943,0.31645,1831,2176,1618,0.263518,1318,1636,328,315,328,1704,1599,1762,196,186,196,1900,1785,1906,351,351,737,540,5600,499,41,711,0.115798,81,1702,0.277199
53033WA King County,53033010800,2688,2688,2556,0.950893,78,0.029018,58,0.021577,120,0.044643,2976,2976,2381,0.800067,152,0.051075,36,380,26,54,0.018145,362,0.121639,3619,3619,2333,0.644653,284,0.078474,121,801,81,184,0.050842,621,0.171594,4408,4408,2126,0.482305,2051,2236,454,0.102995,362,551,74,73,164,1424,1315,1424,64,50,180,1488,1365,1488,266,266,292,291,4117,256,35,355,0.080535,6,1334,0.302632
53033WA King County,53033010900,2010,2010,1855,0.922886,3,0.001493,168,0.083582,162,0.080597,1253,1253,1041,0.830806,42,0.033519,46,28,96,124,0.098962,93,0.074221,1210,1210,795,0.657024,112,0.092561,82,114,107,136,0.112396,157,0.129752,1091,1091,706,0.647113,676,721,104,0.095325,87,104,80,80,80,141,123,169,3,0,22,144,123,189,57,57,107,68,1023,57,11,122,0.111824,4,251,0.230064
53033WA King County,53033011000,5263,5263,2715,0.515865,1493,0.283679,116,0.022041,483,0.091773,5496,5496,1629,0.296397,1977,0.359716,342,1403,145,248,0.045123,859,0.156295,6251,6251,997,0.159494,2072,0.331466,188,2889,105,275,0.043992,2053,0.328427,6260,6260,700,0.111821,667,745,1660,0.265176,1408,1660,182,181,182,3394,3212,3628,124,119,215,3518,3331,3790,200,200,355,473,5787,430,43,363,0.057987,9,3340,0.533546
53033WA King County,53033011101,3399,3399,2514,0.739629,268,0.078847,181,0.053251,375,0.110327,3436,3436,1373,0.399592,1113,0.323923,30,895,25,95,0.027648,758,0.220605,3969,3969,1095,0.275888,1192,0.300327,28,1576,79,136,0.034265,1296,0.32653,4560,4560,604,0.132456,570,634,1482,0.325,1230,1513,53,53,86,2270,2125,2270,19,12,162,2289,2137,2312,132,132,328,438,4122,393,45,242,0.05307,13,2164,0.474561
53033WA King County,53033011102,3607,3607,2668,0.739673,285,0.079013,193,0.053507,399,0.110618,3648,3648,1457,0.399396,1182,0.324013,31,951,27,100,0.027412,805,0.220668,4213,4213,1162,0.275812,1265,0.300261,29,1672,84,144,0.034179,1375,0.32637,4360,4360,1745,0.400229,1711,1783,680,0.155963,609,741,5,0,73,1459,1366,1575,180,171,180,1639,1537,1639,291,291,399,212,4148,198,14,442,0.101376,14,1504,0.344954
53033WA King County,53033011200,3007,3007,2865,0.952777,75,0.024942,74,0.024609,215,0.0715,2685,2685,2479,0.923277,47,0.017504,38,74,45,227,0.084543,178,0.066294,2852,2852,1917,0.672159,238,0.08345,103,365,229,503,0.176367,595,0.208625,3717,3717,1698,0.45682,1616,1761,336,0.090395,279,366,127,125,127,613,541,613,69,56,74,682,597,682,874,874,1026,226,3491,201,25,1380,0.371267,33,1250,0.336293
53033WA King County,53033011300,4952,4952,4878,0.985057,14,0.002827,92,0.018578,147,0.029685,4430,4430,3803,0.858465,146,0.032957,20,398,63,121,0.027313,529,0.119413,5362,5362,3914,0.729951,376,0.070123,176,828,68,409,0.076277,740,0.138008,5975,5975,3341,0.559163,3270,3502,672,0.112469,569,735,23,20,189,1504,1387,1504,123,112,147,1627,1499,1627,312,312,473,305,5670,264,41,529,0.088536,68,1626,0.272134
